기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,비중
20250527,098070,한텍,KOSDAQ,중견기업부,44750,5550,14.16,38800,48425,38000,6706107,3038.3,4977.0,11121141,5027.0,99.0,61.0
20250527,044490,태웅,KOSDAQ,우량기업부,19100,2020,11.83,16890,20000,16430,10493826,1969.4,3821.0,20007381,3821.0,100.0,51.5
20250527,452450,피아이이,KOSDAQ,벤처기업부,9010,520,6.12,8820,9290,8600,14748772,1317.0,3228.0,35826000,3493.0,92.4,40.8
20250527,287840,인투셀,KOSDAQ,기술성장기업부,45500,2800,6.56,44950,50300,42550,5401484,2518.0,6747.0,14829094,6747.0,100.0,37.3
20250527,424870,이뮨온시아,KOSDAQ,기술성장기업부,6520,420,6.89,6360,6990,6330,22125937,1476.4,4760.0,73004309,5475.0,86.9,31.0
20250527,459510,나우로보틱스,KOSDAQ,기술성장기업부,27950,800,2.95,27250,30375,26550,3687631,1063.7,3507.0,12547732,3614.0,97.0,30.3
20250527,194370,제이에스코퍼레이션,KOSPI,,11770,2710,29.91,9100,11770,9100,3861773,433.7,3291.0,27958128,3291.0,100.0,13.2
20250527,032820,우리기술,KOSDAQ,벤처기업부,2415,15,0.63,2350,2460,2330,16636401,400.4,3977.0,164677432,3977.0,100.0,10.1
20250527,014940,오리엔탈정공,KOSDAQ,우량기업부,6660,660,11.0,6720,6980,6410,4552397,304.4,3035.0,45573661,3035.0,100.0,10.0
20250527,483650,달바글로벌,KOSPI,,144300,2800,1.98,137100,148800,135600,1185386,1698.2,17417.0,12069665,17417.0,100.0,9.8
20250527,475830,오름테라퓨틱,KOSDAQ,기술성장기업부,20700,2890,16.23,17860,21400,17860,1820468,368.0,4361.0,21069082,5892.0,74.0,8.4
20250527,298380,에이비엘바이오,KOSDAQ,기술성장기업부,82600,15200,22.55,68200,84000,67600,4132727,3196.6,40084.0,48528007,40084.0,100.0,8.0
20250527,460930,현대힘스,KOSDAQ,중견기업부,22400,300,1.36,21850,22600,21350,2259076,495.7,7935.0,35425271,7935.0,100.0,6.2
20250527,389470,인벤티지랩,KOSDAQ,기술성장기업부,46400,-1250,-2.62,47050,48350,45250,640256,297.4,4958.0,10684434,5737.0,86.4,6.0
20250527,290650,엘앤씨바이오,KOSDAQ,우량기업부,27950,-4450,-13.73,30050,31100,27650,1217033,356.4,6478.0,23178719,7510.0,86.3,5.5
20250527,499790,GS피앤엘,KOSPI,,30600,2300,8.13,28850,32200,28600,1037636,320.5,6068.0,19830841,6068.0,100.0,5.3
20250527,226950,올릭스,KOSDAQ,기술성장기업부,51700,5550,12.03,46150,51700,45650,1071493,534.9,10224.0,19775322,10283.0,99.4,5.2
