기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20250808,060310,3S,KOSDAQ,벤처기업부,1867,-6,-0.32,1875,1928,1860,336208,6.4,991.0,53059040
20250808,095570,AJ네트웍스,KOSPI,,4285,10,0.23,4275,4320,4235,198482,8.5,1939.0,45252759
20250808,006840,AK홀딩스,KOSPI,,11480,-190,-1.63,11680,11900,11480,15117,1.8,1521.0,13247561
20250808,054620,APS,KOSDAQ,중견기업부,4720,5,0.11,4680,4730,4660,11024,0.5,939.0,19894221
20250808,265520,AP시스템,KOSDAQ,우량기업부,18080,550,3.14,17600,18540,17540,235300,43.0,2763.0,15281421
20250808,211270,AP위성,KOSDAQ,우량기업부,12330,-230,-1.83,12530,12590,12280,33449,4.2,1860.0,15082304
20250808,109960,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),350,0,0.0,360,404,343,4499935,16.5,773.0,220789269
20250808,027410,BGF,KOSPI,,3990,-5,-0.13,4045,4045,3965,59779,2.4,3819.0,95716791
20250808,282330,BGF리테일,KOSPI,,121200,-1200,-0.98,122400,123100,119700,47760,58.0,20948.0,17283906
20250808,126600,BGF에코머티리얼즈,KOSDAQ,우량기업부,3060,-10,-0.33,3070,3075,3040,27380,0.8,1921.0,62766899
20250808,138930,BNK금융지주,KOSPI,,14660,40,0.27,14590,14710,14320,834325,121.2,46675.0,318383519
20250808,001460,BYC,KOSPI,,39950,-500,-1.24,40450,40450,38500,1033,0.4,2495.0,6246150
20250808,083790,CG인바이츠,KOSDAQ,벤처기업부,1785,21,1.19,1764,1806,1764,141041,2.5,1373.0,76894182
20250808,001040,CJ,KOSPI,,165800,10600,6.83,156000,166900,155500,345058,560.2,48375.0,29176998
20250808,079160,CJ CGV,KOSPI,,4915,-60,-1.21,4985,5000,4905,408839,20.2,8138.0,165580776
20250808,035760,CJ ENM,KOSDAQ GLOBAL,중견기업부,70700,1700,2.46,69500,71000,68000,162982,113.9,15504.0,21929154
20250808,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,10120,260,2.64,9810,10150,9800,14275,1.4,1322.0,13065462
20250808,00104K,CJ4우(전환),KOSPI,,135000,7000,5.47,128000,135000,127500,48322,63.6,5706.0,4226512
20250808,000120,CJ대한통운,KOSPI,,87200,-800,-0.91,88300,90800,86100,104057,91.1,19892.0,22812344
20250808,011150,CJ씨푸드,KOSPI,,3040,30,1.0,3015,3075,2970,591763,18.0,1092.0,35930773
20250808,097950,CJ제일제당,KOSPI,,252000,1000,0.4,249000,253000,248000,44400,111.4,37937.0,15054186
20250808,051500,CJ프레시웨이,KOSDAQ,우량기업부,30000,0,0.0,29450,30150,28300,61337,18.2,3561.0,11871586
20250808,058820,CMG제약,KOSDAQ,중견기업부,1932,-2,-0.1,1934,1948,1926,272089,5.3,2844.0,147220822
20250808,056730,CNT85,KOSDAQ,벤처기업부,780,1,0.13,780,808,773,17971,0.1,578.0,74111186
20250808,000480,CR홀딩스,KOSPI,,5220,0,0.0,5240,5240,5200,6819,0.4,2448.0,46890490
20250808,065770,CS,KOSDAQ,벤처기업부,1009,-15,-1.46,1024,1025,1009,32722,0.3,196.0,19411130
20250808,083660,CSA 코스믹,KOSDAQ,중견기업부,1875,-54,-2.8,1929,1931,1820,725267,13.5,1148.0,61247181
20250808,000590,CS홀딩스,KOSPI,,88800,100,0.11,88700,88900,87000,703,0.6,1025.0,1154482
20250808,012030,DB,KOSPI,,1325,-5,-0.38,1319,1337,1315,115030,1.5,2666.0,201173933
20250808,005830,DB손해보험,KOSPI,,127600,-1800,-1.39,128200,129400,126100,104379,132.9,90341.0,70800000
20250808,016610,DB증권,KOSPI,,9000,-100,-1.1,9100,9100,8950,69190,6.2,3820.0,42446389
20250808,000990,DB하이텍,KOSPI,,45900,450,0.99,45600,46200,45350,113641,52.2,20379.0,44398588
20250808,060900,DGP,KOSDAQ,중견기업부,1094,-6,-0.55,1100,1132,1085,24297,0.3,286.0,26124029
20250808,000300,DH오토넥스,KOSPI,,1984,0,0.0,0,0,0,0,0.0,1629.0,82129188
20250808,290120,DH오토리드,KOSDAQ,우량기업부,2555,-15,-0.58,2580,2655,2535,15491,0.4,404.0,15824249
20250808,025440,DH오토웨어,KOSDAQ,중견기업부,829,1,0.12,835,835,823,52874,0.4,404.0,48781224
20250808,001530,DI동일,KOSPI,,43350,50,0.12,43200,43800,43200,25083,10.9,8547.0,19715567
20250808,015590,DKME,KOSPI,,515,0,0.0,0,0,0,0,0.0,1220.0,236981544
20250808,000210,DL,KOSPI,,46000,-600,-1.29,46700,46750,45550,70396,32.4,9640.0,20955884
20250808,375500,DL이앤씨,KOSPI,,47300,-150,-0.32,47500,47550,46850,153447,72.4,18302.0,38693623
20250808,37550L,DL이앤씨2우(전환),KOSPI,,31750,-350,-1.09,32800,32800,31600,2620,0.8,671.0,2111951
20250808,007340,DN오토모티브,KOSPI,,25650,-250,-0.97,25750,25950,25250,74585,19.0,15008.0,58510865
20250808,004840,DRB동일,KOSPI,,5270,0,0.0,5270,5390,5240,22648,1.2,1050.0,19930000
20250808,241520,DSC인베스트먼트,KOSDAQ,중견기업부,6420,-240,-3.6,6670,6700,6370,316633,20.6,1733.0,27000000
20250808,155660,DSR,KOSPI,,3900,25,0.65,3885,3900,3875,2851,0.1,624.0,16000000
20250808,069730,DSR제강,KOSPI,,3595,-10,-0.28,3610,3620,3580,6643,0.2,518.0,14400000
20250808,017860,DS단석,KOSPI,,24600,-250,-1.01,24700,25050,24500,51278,12.7,4326.0,17584212
20250808,092780,DYP,KOSPI,,4220,45,1.08,4185,4270,4150,17909,0.7,556.0,13168460
20250808,017940,E1,KOSPI,,81400,-1200,-1.45,83800,83800,81100,6504,5.3,5584.0,6860000
20250808,418620,E8,KOSDAQ,기술성장기업부,4000,-50,-1.23,4050,4085,3965,55840,2.2,514.0,12850477
20250808,037370,EG,KOSDAQ,벤처기업부,5940,-60,-1.0,6000,6030,5930,12215,0.7,512.0,8624972
20250808,365550,ESR켄달스퀘어리츠,KOSPI,,4415,-50,-1.12,4460,4460,4400,274359,12.1,10865.0,246089000
20250808,050120,ES큐브,KOSDAQ,중견기업부,2225,-160,-6.71,2350,2375,2225,88911,2.0,302.0,13564086
20250808,383220,F&F,KOSPI,,64400,-900,-1.38,65300,65600,64300,50492,32.6,24670.0,38307075
20250808,007700,F&F홀딩스,KOSPI,,18290,-80,-0.44,18370,18790,18050,16156,3.0,7154.0,39114367
20250808,214270,FSN,KOSDAQ,중견기업부,3190,20,0.63,3170,3330,3120,1294780,41.7,1353.0,42423440
20250808,130500,GH신소재,KOSDAQ,우량기업부,2940,180,6.52,2760,3185,2755,3080438,92.7,428.0,14545052
20250808,114090,GKL,KOSPI,,16980,410,2.47,16740,17970,16610,974731,168.7,10503.0,61855670
20250808,900290,GRT,KOSDAQ,외국기업(소속부없음),2995,0,0.0,2995,3045,2975,117589,3.5,2421.0,80850000
20250808,078930,GS,KOSPI,,48050,-150,-0.31,47850,48300,47700,102086,48.9,44646.0,92915378
20250808,083450,GST,KOSDAQ,우량기업부,19420,580,3.08,18870,19780,18870,255956,49.9,3579.0,18430000
20250808,006360,GS건설,KOSPI,,19480,-60,-0.31,19620,19740,19370,289124,56.4,16671.0,85581490
20250808,001250,GS글로벌,KOSPI,,2655,20,0.76,2635,2660,2635,243198,6.4,2191.0,82533764
20250808,007070,GS리테일,KOSPI,,17200,810,4.94,16360,17720,16330,627826,108.6,14380.0,83607415
20250808,499790,GS피앤엘,KOSPI,,47750,-750,-1.55,49250,49250,47000,157609,75.4,9469.0,19830841
20250808,297890,HB솔루션,KOSDAQ,우량기업부,2325,40,1.75,2285,2380,2285,333227,7.8,1701.0,73140914
20250808,440290,HB인베스트먼트,KOSDAQ,중견기업부,2160,-10,-0.46,2170,2185,2150,24775,0.5,586.0,27107010
20250808,078150,HB테크놀러지,KOSDAQ,우량기업부,1868,9,0.48,1862,1913,1852,837551,15.9,1732.0,92715916
20250808,225530,HC보광산업,KOSDAQ,우량기업부,3670,20,0.55,3650,3675,3645,12074,0.4,1334.0,36338727
20250808,060560,HC홈센타,KOSDAQ,중견기업부,770,3,0.39,760,774,759,24602,0.2,983.0,127669525
20250808,012630,HDC,KOSPI,,24650,1150,4.89,24000,24800,23500,278400,67.8,14726.0,59741721
20250808,039570,HDC랩스,KOSPI,,9180,-80,-0.86,9260,9260,9100,16531,1.5,2383.0,25957601
20250808,089470,HDC현대EP,KOSPI,,4010,10,0.25,4030,4030,3970,43088,1.7,1279.0,31900000
20250808,294870,HDC현대산업개발,KOSPI,,23800,-300,-1.24,24000,24200,23750,132610,31.8,15686.0,65907330
20250808,009540,HD한국조선해양,KOSPI,,365000,1000,0.27,369000,370000,358500,273500,997.9,258322.0,70773116
20250808,267250,HD현대,KOSPI,,135400,-1300,-0.95,136200,137000,133200,129310,173.9,106957.0,78993085
20250808,267270,HD현대건설기계,KOSPI,,104400,4500,4.5,105300,106900,100100,287176,299.1,18439.0,17661789
20250808,443060,HD현대마린솔루션,KOSPI,,205000,-3500,-1.68,207000,212000,202500,127547,261.9,91900.0,44829210
20250808,071970,HD현대마린엔진,KOSPI,,83100,1300,1.59,84800,85550,81300,545053,456.5,28189.0,33921495
20250808,010620,HD현대미포,KOSPI,,192300,-7400,-3.71,199900,202000,190900,458706,888.7,76809.0,39942149
20250808,322000,HD현대에너지솔루션,KOSPI,,44100,-1050,-2.33,45300,45450,43600,105213,46.6,4939.0,11200000
20250808,042670,HD현대인프라코어,KOSPI,,17000,490,2.97,17270,17430,16680,4435727,758.8,32740.0,192591032
20250808,267260,HD현대일렉트릭,KOSPI,,489000,-13000,-2.59,502000,502000,486500,152639,750.0,176270.0,36047135
20250808,329180,HD현대중공업,KOSPI,,466500,-8500,-1.79,483000,483000,463500,177577,834.7,414127.0,88773116
20250808,097230,HJ중공업,KOSPI,,14010,310,2.26,13700,14010,13130,2870404,388.8,11667.0,83274281
20250808,195940,HK이노엔,KOSDAQ GLOBAL,우량기업부,46100,1100,2.44,52600,53100,45650,2163032,1057.6,13060.0,28329891
20250808,014790,HL D&I,KOSPI,,2685,70,2.68,2650,3095,2585,995298,28.3,1017.0,37858601
20250808,028300,HLB,KOSDAQ,중견기업부,42600,-2000,-4.48,43800,45200,42450,846014,367.8,55993.0,131438096
20250808,003580,HLB글로벌,KOSPI,,2280,-70,-2.98,2370,2375,2280,188670,4.4,1147.0,50316578
20250808,278650,HLB바이오스텝,KOSDAQ,중견기업부,1297,-19,-1.44,1316,1330,1292,359016,4.7,1128.0,87005539
20250808,067630,HLB생명과학,KOSDAQ,투자주의환기종목(소속부없음),4075,-125,-2.98,4140,4245,4065,601067,24.9,4968.0,121917058
20250808,024850,HLB이노베이션,KOSDAQ,중견기업부,1635,-25,-1.51,1665,1670,1601,286893,4.7,2359.0,144304123
20250808,187420,HLB제넥스,KOSDAQ,기술성장기업부,3040,-90,-2.88,3100,3145,2970,80273,2.5,886.0,29135882
20250808,047920,HLB제약,KOSDAQ,기술성장기업부,15050,-400,-2.59,15250,15770,15020,161586,24.7,4936.0,32799356
20250808,115450,HLB테라퓨틱스,KOSDAQ,중견기업부,3510,-145,-3.97,3640,3700,3500,464591,16.7,2962.0,84382263
20250808,046210,HLB파나진,KOSDAQ,벤처기업부,1879,0,0.0,1860,1910,1860,49918,0.9,848.0,45126718
20250808,204320,HL만도,KOSPI,,34500,-200,-0.58,34650,34750,34350,179656,62.1,16200.0,46957120
20250808,060980,HL홀딩스,KOSPI,,39200,-300,-0.76,39500,39950,39000,8018,3.2,3686.0,9403877
20250808,011200,HMM,KOSPI,,23000,-200,-0.86,23200,23200,22900,5473234,1258.8,235759.0,1025039496
20250808,403870,HPSP,KOSDAQ GLOBAL,우량기업부,26800,650,2.49,26650,27800,26300,513103,138.3,22378.0,83498568
20250808,036640,HRS,KOSDAQ,우량기업부,5400,-10,-0.18,5370,5450,5370,37009,2.0,883.0,16354800
20250808,035000,HS애드,KOSPI,,8120,-20,-0.25,8170,8170,8050,7908,0.6,1345.0,16567409
20250808,002460,HS화성,KOSPI,,10600,70,0.66,10600,10640,10520,3045,0.3,1076.0,10150000
20250808,487570,HS효성,KOSPI,,60400,-100,-0.17,60300,61000,59800,8720,5.3,2250.0,3725927
20250808,298050,HS효성첨단소재,KOSPI,,188200,-600,-0.32,188900,189500,187800,7717,14.5,8431.0,4479948
20250808,003560,IHQ,KOSPI,,10760,0,0.0,0,0,0,0,0.0,762.0,7083730
20250808,015360,INVENI,KOSPI,,61900,1500,2.48,60400,63500,59800,27559,16.9,3714.0,6000000
20250808,095340,ISC,KOSDAQ GLOBAL,우량기업부,59500,100,0.17,59500,61600,59100,145688,88.1,12612.0,21197058
20250808,175330,JB금융지주,KOSPI,,22050,-450,-2.0,22300,22350,21850,389915,85.9,42156.0,191183144
20250808,950170,JTC,KOSDAQ,외국기업(소속부없음),6250,-280,-4.29,6600,6600,6090,384386,24.2,3234.0,51746348
